x,y,z,release_h,site
-4.810573391732557,-6.293069967458273,0.0,0.55,deep
-4.778886712378053,-6.61891455216107,0.0,0.55,deep
-1.5331438229308159,-3.126697606902087,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-2.7390366011603478,-5.26331256116223,0.0,0.55,deep
-2.601582095427184,-5.490514606233132,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-3.8339652440132737,-0.5538405361560677,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-10.62923922144818,-12.749932329911477,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
13.748062984352252,57.90747727396539,0.0,0.55,deep
0.8983639662341463,10.603300993221744,0.0,0.55,deep
-11.807296287443222,-3.221271257907291,0.0,0.55,deep
5.874772872788036,9.393827034120939,0.0,0.55,deep
-2.9705863377709396,-4.734292574551815,0.0,0.55,deep
-1.648233747617156,-2.9674911107120483,0.0,0.55,deep
