x,y,z,release_h,site
-2.6590496753475024,1.37627262896386,0.0,0.5,shallow
-3.1196295947830732,1.5791011222390032,0.0,0.5,shallow
-12.449704074220595,7.668557371760613,0.0,0.5,shallow
-2.7470922697450724,1.4150388481107838,0.0,0.5,shallow
-2.5472675057014387,1.3270574982027414,0.0,0.5,shallow
-7.41977494804563,5.2997775452958,0.0,0.5,shallow
-24.12794381066474,-0.1749886057083181,0.0,0.5,shallow
-38.567561164203845,9.225715258257937,0.0,0.5,shallow
-5.278949326875523,5.047376894307967,0.0,0.5,shallow
-17.392676934508895,10.888295905117428,0.0,0.5,shallow
-20.76389710752052,37.371261736322296,0.0,0.5,shallow
-5.824157968054141,-13.765565866123119,0.0,0.5,shallow
-14.732464623723981,9.190007131907514,0.0,0.5,shallow
-19.210065595095234,12.004859926884922,0.0,0.5,shallow
-18.661082607479273,-6.658360436733453,0.0,0.5,shallow
-2.669403275047724,1.3808313037741062,0.0,0.5,shallow
-12.687326434971155,14.830531432052465,0.0,0.5,shallow
-19.501403505571677,12.112456680499022,0.0,0.5,shallow
-19.371690743360432,12.129400579757853,0.0,0.5,shallow
-15.362543644309573,9.579368479945188,0.0,0.5,shallow
-22.22540064850353,16.329063137752975,0.0,0.5,shallow
-91.16269957350849,5.463838516787281,0.0,0.5,shallow
-2.946485644497074,1.5028440899919588,0.0,0.5,shallow
-3.0359633158653803,1.5422510781504273,0.0,0.5,shallow
-14.994951229258907,11.679197389445575,0.0,0.5,shallow
-2.6567727476219987,1.3752701060458348,0.0,0.5,shallow
-2.673777477658882,1.3827572700519877,0.0,0.5,shallow
-2.5783779863197616,1.340754289386688,0.0,0.5,shallow
-2.902714674354074,1.4835678509404073,0.0,0.5,shallow
-2.8121187681444106,1.4436725320987727,0.0,0.5,shallow
-35.7704721775927,0.3904223293648853,0.0,0.5,shallow
-29.687949666913838,-5.52075888948696,0.0,0.5,shallow
-18.181683064603277,11.34967767041791,0.0,0.5,shallow
-34.25758174730891,-35.18777091738243,0.0,0.5,shallow
-20.242425799127805,-5.332902696005957,0.0,0.5,shallow
-14.995627125493884,9.326200205372118,0.0,0.5,shallow
